season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,demand_high,hr_sin,hr_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos,rush_hour,is_night,is_weekend,peak_season,bad_weather,rush_workday,temp_workday,comfort
2,0,5,7,0,2,1,2,0.52,0.94,0.2537,151,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,1,0.52,0.02328456000000002
2,0,5,8,0,2,1,2,0.52,0.94,0.2985,347,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,1,0.52,0.021886800000000022
2,0,5,9,0,2,1,2,0.54,0.88,0.2537,207,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,1,0.54,0.04836023999999999
2,0,5,10,0,2,1,3,0.54,0.88,0.2537,104,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,0,0.54,0.04836023999999999
2,0,5,11,0,2,1,2,0.56,0.83,0.4179,130,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0.56,0.05541592000000003
2,0,5,12,0,2,1,3,0.56,0.83,0.4179,153,1,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,0,0.56,0.05541592000000003
2,0,5,13,0,2,1,2,0.56,0.88,0.3284,172,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0.56,0.04513152000000001
2,0,5,14,0,2,1,1,0.62,0.73,0.4627,184,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0.62,0.08994402000000001
2,0,5,15,0,2,1,1,0.62,0.69,0.4478,210,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0.62,0.10613284000000002
2,0,5,16,0,2,1,1,0.62,0.61,0.3284,290,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0.62,0.16239288000000002
2,0,5,17,0,2,1,1,0.62,0.65,0.4179,604,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,1,0.62,0.1263157
2,0,5,18,0,2,1,1,0.6,0.69,0.2985,480,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,1,0.6,0.130479
2,0,5,19,0,2,1,1,0.6,0.69,0.2537,349,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,1,0.6,0.1388118
2,0,5,20,0,2,1,1,0.58,0.83,0.4179,283,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0.58,0.05739506000000002
2,0,5,21,0,2,1,1,0.54,0.88,0.2537,174,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0.54,0.04836023999999999
2,0,5,22,0,2,1,2,0.54,0.88,0.2836,98,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0.54,0.046422719999999994
2,0,5,23,0,2,1,2,0.54,0.88,0.2537,56,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0.54,0.04836023999999999
2,0,5,0,0,3,1,2,0.54,0.88,0.2239,23,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,0,1,0,0,0.54,0.05029128
2,0,5,1,0,3,1,2,0.54,0.88,0.2537,12,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,0,1,0,0,0.54,0.04836023999999999
2,0,5,2,0,3,1,3,0.52,0.94,0.2239,6,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,0,1,1,0,0.52,0.024214320000000022
2,0,5,3,0,3,1,3,0.52,0.94,0.2985,9,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,0,1,1,0,0.52,0.021886800000000022
2,0,5,4,0,3,1,3,0.52,0.94,0.2985,3,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,0,1,1,0,0.52,0.021886800000000022
2,0,5,5,0,3,1,1,0.52,1.0,0.2239,9,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,0,1,0,0,0.52,0.0
2,0,5,6,0,3,1,1,0.52,1.0,0.1343,101,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.52,0.0
2,0,5,7,0,3,1,1,0.54,0.88,0.194,274,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,1,0,1,0.54,0.0522288
2,0,5,8,0,3,1,1,0.56,0.88,0.2836,453,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,1,0,1,0.56,0.048142080000000004
2,0,5,9,0,3,1,3,0.56,0.83,0.2537,202,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,1,1,1,0.56,0.07104776000000003
2,0,5,10,0,3,1,3,0.54,0.88,0.2836,106,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,1,0,0.54,0.046422719999999994
2,0,5,11,0,3,1,2,0.54,0.94,0.0896,23,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.54,0.02949696000000003
2,0,5,12,0,3,1,1,0.56,0.94,0.2985,54,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.56,0.023570400000000023
2,0,5,13,0,3,1,2,0.56,0.83,0.3284,122,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.56,0.06393632000000002
2,0,5,14,0,3,1,2,0.58,0.78,0.2836,138,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.58,0.09141263999999996
2,0,5,15,0,3,1,1,0.6,0.78,0.2537,167,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.6,0.09851159999999998
2,0,5,16,0,3,1,1,0.6,0.73,0.194,294,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.6,0.13057200000000002
2,0,5,17,0,3,1,1,0.6,0.69,0.1343,565,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,1,0,1,0.6,0.16102020000000003
2,0,5,18,0,3,1,1,0.6,0.73,0.2239,489,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,1,0,1,0.6,0.1257282
2,0,5,19,0,3,1,3,0.56,0.88,0.1343,331,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,1,1,1,0.56,0.05817504000000001
2,0,5,20,0,3,1,3,0.56,0.88,0.1343,213,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,1,0,0.56,0.05817504000000001
2,0,5,21,0,3,1,1,0.52,0.88,0.0896,85,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.52,0.05680896
2,0,5,22,0,3,1,1,0.52,0.83,0.0896,117,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.52,0.08047936000000001
2,0,5,23,0,3,1,1,0.52,0.94,0.0896,59,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0.52,0.028404480000000027
2,0,5,0,0,4,1,1,0.52,0.94,0.1045,29,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,0.52,0.027939600000000026
2,0,5,1,0,4,1,1,0.5,0.94,0.0896,6,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,0.5,0.027312000000000024
2,0,5,2,0,4,1,1,0.5,0.94,0.0896,15,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,0.5,0.027312000000000024
2,0,5,3,0,4,1,1,0.48,1.0,0.0896,4,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,0.48,0.0
2,0,5,4,0,4,1,1,0.48,0.94,0.0896,5,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,0.48,0.02621952000000002
2,0,5,5,0,4,1,1,0.48,0.94,0.0896,26,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,0.48,0.02621952000000002
2,0,5,6,0,4,1,2,0.5,0.94,0.0896,103,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,0.5,0.027312000000000024
2,0,5,7,0,4,1,2,0.5,1.0,0.0896,257,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,1,0.5,0.0
2,0,5,8,0,4,1,2,0.52,0.88,0.0896,487,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,1,0.52,0.05680896
2,0,5,9,0,4,1,2,0.54,0.88,0.0896,216,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,1,0.54,0.05899392
2,0,5,10,0,4,1,2,0.54,0.83,0.0896,130,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,0.54,0.08357472000000003
2,0,5,11,0,4,1,3,0.54,0.88,0.1642,164,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,1,0,0.54,0.054159839999999994
2,0,5,12,0,4,1,2,0.58,0.78,0.1045,168,1,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,0.58,0.11426579999999996
2,0,5,13,0,4,1,3,0.58,0.64,0.2537,183,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,1,0,0.58,0.15582743999999998
2,0,5,14,0,4,1,3,0.54,0.73,0.194,180,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,1,0,0.54,0.11751480000000002
2,0,5,15,0,4,1,1,0.56,0.78,0.1642,188,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,0.56,0.10297055999999999
2,0,5,16,0,4,1,1,0.58,0.64,0.194,302,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,0.58,0.1682928
2,0,5,17,0,4,1,1,0.56,0.78,0.1642,547,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,1,0.56,0.10297055999999999
2,0,5,18,0,4,1,1,0.6,0.55,0.1642,513,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,1,0.6,0.22566599999999998
2,0,5,19,0,4,1,1,0.58,0.6,0.1343,410,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,1,0.58,0.2008424
2,0,5,20,0,4,1,1,0.54,0.77,0.2836,282,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,0.54,0.08897688
2,0,5,21,0,4,1,1,0.54,0.77,0.2836,209,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,0.54,0.08897688
2,0,5,22,0,4,1,3,0.5,0.82,0.2985,79,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,1,0,0.5,0.06313500000000002
2,0,5,23,0,4,1,1,0.48,0.94,0.0896,72,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,0.48,0.02621952000000002
2,0,5,0,0,5,1,1,0.46,0.94,0.0896,48,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,0.46,0.025127040000000024
2,0,5,1,0,5,1,1,0.46,1.0,0.0896,25,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,0.46,0.0
2,0,5,2,0,5,1,1,0.44,1.0,0.0896,8,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,0.44,0.0
2,0,5,3,0,5,1,1,0.44,1.0,0.0896,5,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,0.44,0.0
2,0,5,4,0,5,1,1,0.44,0.94,0.0896,5,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,0.44,0.02403456000000002
2,0,5,5,0,5,1,1,0.44,0.94,0.1045,28,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,0.44,0.023641200000000022
2,0,5,6,0,5,1,1,0.46,0.88,0.1045,117,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.46,0.0494316
2,0,5,7,0,5,1,1,0.5,0.77,0.1642,319,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,1,0.5,0.096117
2,0,5,8,0,5,1,1,0.54,0.68,0.0896,517,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,1,0.54,0.15731711999999998
2,0,5,9,0,5,1,1,0.54,0.68,0.2239,234,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,1,0.54,0.13411008
2,0,5,10,0,5,1,1,0.56,0.64,0.194,148,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.56,0.1624896
2,0,5,11,0,5,1,2,0.58,0.6,0.194,196,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.58,0.186992
2,0,5,12,0,5,1,2,0.6,0.56,0.2537,255,1,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.6,0.19702319999999995
2,0,5,13,0,5,1,3,0.6,0.56,0.2836,232,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,1,0,0.6,0.18912959999999995
2,0,5,14,0,5,1,1,0.62,0.53,0.2239,197,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.62,0.22615554
2,0,5,15,0,5,1,2,0.6,0.56,0.194,242,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.6,0.21278399999999997
2,0,5,16,0,5,1,2,0.6,0.53,0.1642,330,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.6,0.23569559999999998
2,0,5,17,0,5,1,1,0.62,0.53,0.0896,554,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,1,0.62,0.26529056
2,0,5,18,0,5,1,1,0.6,0.56,0.1642,473,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,1,0.6,0.22065119999999996
2,0,5,19,0,5,1,1,0.58,0.64,0.0896,302,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,1,0.58,0.19009151999999999
2,0,5,20,0,5,1,1,0.58,0.64,0.1045,220,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.58,0.1869804
2,0,5,21,0,5,1,1,0.56,0.64,0.1045,195,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.56,0.1805328
2,0,5,22,0,5,1,1,0.54,0.73,0.0896,152,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.54,0.13273632000000002
2,0,5,23,0,5,1,1,0.52,0.72,0.1642,115,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0.52,0.12169248
2,0,5,0,0,6,0,1,0.52,0.77,0.1045,98,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,1,1,0,0,0.0,0.1071018
2,0,5,1,0,6,0,1,0.52,0.72,0.0896,72,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,1,1,0,0,0.0,0.13255424000000002
2,0,5,2,0,6,0,1,0.52,0.72,0.1045,40,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,1,1,0,0,0.0,0.1303848
2,0,5,3,0,6,0,1,0.48,0.82,0.1045,19,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,1,1,0,0,0.0,0.07737120000000001
2,0,5,4,0,6,0,1,0.46,0.88,0.1343,7,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,1,1,0,0,0.0,0.04778664
2,0,5,5,0,6,0,1,0.46,0.88,0.1045,5,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,1,1,0,0,0.0,0.0494316
2,0,5,6,0,6,0,1,0.5,0.82,0.1343,28,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.07791300000000002
2,0,5,7,0,6,0,1,0.54,0.73,0.1343,43,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,1,0,0,0.0,0.12621906000000002
2,0,5,8,0,6,0,1,0.56,0.68,0.2836,126,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,1,0,0,0.0,0.12837887999999997
2,0,5,9,0,6,0,1,0.6,0.64,0.2239,225,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,1,0,0,0.0,0.1676376
2,0,5,10,0,6,0,1,0.62,0.61,0.1045,323,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.2165319
2,0,5,11,0,6,0,1,0.64,0.53,0.1343,418,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.26040256
2,0,5,12,0,6,0,1,0.66,0.5,0.0896,493,1,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.30043200000000003
2,0,5,13,0,6,0,1,0.7,0.45,0.0896,462,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.350504
2,0,5,14,0,6,0,1,0.72,0.42,0.0896,456,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.38018304
2,0,5,15,0,6,0,1,0.72,0.45,0.2537,506,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.2955348
2,0,5,16,0,6,0,2,0.72,0.39,0.2537,471,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.32777495999999995
2,0,5,17,0,6,0,2,0.72,0.42,0.1642,444,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,1,0,0,0.0,0.34903008
2,0,5,18,0,6,0,2,0.7,0.45,0.1642,444,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,1,0,0,0.0,0.321783
2,0,5,19,0,6,0,1,0.68,0.47,0.1642,301,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,1,0,0,0.0,0.30122232000000004
2,0,5,20,0,6,0,1,0.62,0.61,0.0896,248,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.22013472
2,0,5,21,0,6,0,1,0.62,0.61,0.1045,227,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.2165319
2,0,5,22,0,6,0,1,0.6,0.69,0.1343,204,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.16102020000000003
2,0,5,23,0,6,0,1,0.58,0.78,0.0896,145,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,1,0,0,0.0,0.11616703999999997
2,0,5,0,0,0,0,1,0.54,0.88,0.1642,131,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,1,1,0,0,0.0,0.054159839999999994
2,0,5,1,0,0,0,1,0.52,0.94,0.1343,98,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,1,1,0,0,0.0,0.027009840000000028
2,0,5,2,0,0,0,1,0.52,0.94,0.1045,68,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,1,1,0,0,0.0,0.027939600000000026
2,0,5,3,0,0,0,1,0.5,1.0,0.1045,33,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,1,1,0,0,0.0,0.0
2,0,5,4,0,0,0,1,0.5,1.0,0.0896,12,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,1,1,0,0,0.0,0.0
2,0,5,5,0,0,0,1,0.5,1.0,0.1045,6,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,1,1,0,0,0.0,0.0
2,0,5,6,0,0,0,1,0.52,0.94,0.1045,18,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,1,1,0,0,0.0,0.027939600000000026
2,0,5,7,0,0,0,1,0.54,0.88,0.1045,40,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,0,1,1,0,0,0.0,0.058028399999999994
2,0,5,8,0,0,0,1,0.6,0.73,0.0896,94,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,0,1,1,0,0,0.0,0.1474848
2,0,5,9,0,0,0,1,0.62,0.69,0.1045,189,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,0,1,1,0,0,0.0,0.17211510000000002
2,0,5,10,0,0,0,1,0.64,0.65,0.1343,305,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,1,1,0,0,0.0,0.19391679999999997
